subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band,top_churn_driver
SUB01583,CUST03892,monthly,supplements,576,False,2.18,0.089,Low,cohort_month
SUB01584,CUST03901,monthly,supplements,556,False,0.58,0.0911,Low,cohort_month
SUB01585,CUST03903,quarterly,supplements,553,False,2.06,0.0016,Low,cohort_month
SUB01586,CUST03904,monthly,wellness_bundle,30,True,0.0,0.3828,Medium,cohort_month
SUB01587,CUST03905,monthly,skincare,568,False,4.68,0.2536,Low,cohort_month
SUB01588,CUST03911,quarterly,supplements,566,False,1.77,0.0019,Low,cohort_month
SUB01589,CUST03913,monthly,supplements,556,False,3.62,0.2591,Low,cohort_quarter
SUB01590,CUST03916,monthly,supplements,553,False,3.9,0.2753,Low,cohort_month
SUB01591,CUST03917,quarterly,supplements,567,False,1.69,0.0019,Low,cohort_month
SUB01592,CUST03920,monthly,supplements,566,False,3.6,0.3683,Medium,cohort_quarter
SUB01593,CUST03922,monthly,supplements,569,False,3.45,0.2423,Low,cohort_quarter
SUB01594,CUST03923,monthly,supplements,570,False,3.92,0.2704,Low,cohort_month
SUB01595,CUST03926,quarterly,haircare,554,False,2.1,0.0021,Low,cohort_month
SUB01596,CUST03928,monthly,wellness_bundle,564,False,8.12,0.3797,Medium,cohort_month
SUB01597,CUST03929,quarterly,wellness_bundle,581,False,3.59,0.0325,Low,cohort_month
SUB01598,CUST03942,quarterly,skincare,567,False,2.36,0.0021,Low,cohort_month
SUB01599,CUST03944,quarterly,skincare,558,False,2.49,0.0049,Low,cohort_month
SUB01600,CUST03945,monthly,haircare,563,False,4.28,0.252,Low,cohort_month
SUB01601,CUST03950,monthly,supplements,575,False,1.93,0.0911,Low,cohort_month
SUB01602,CUST03957,monthly,supplements,576,False,2.02,0.0918,Low,cohort_month
SUB01603,CUST03961,quarterly,wellness_bundle,572,False,3.68,0.0248,Low,cohort_month
SUB01604,CUST03966,quarterly,skincare,573,False,2.22,0.0021,Low,cohort_month
SUB01605,CUST03974,monthly,haircare,578,False,3.89,0.2595,Low,cohort_month
SUB01606,CUST03975,monthly,supplements,30,True,0.0,0.3949,Medium,cohort_quarter
SUB01607,CUST03976,monthly,skincare,556,False,4.5,0.234,Low,cohort_month
SUB01608,CUST03977,quarterly,haircare,571,False,2.11,0.0021,Low,cohort_month
SUB01609,CUST03979,monthly,skincare,580,False,2.73,0.1126,Low,cohort_month
SUB01610,CUST03981,monthly,skincare,577,False,4.9,0.2803,Low,cohort_month
SUB01611,CUST03982,monthly,supplements,553,False,3.77,0.3681,Medium,cohort_month
SUB01612,CUST03983,monthly,haircare,570,False,4.34,0.2403,Low,cohort_month
SUB01613,CUST03984,quarterly,supplements,561,False,2.03,0.0016,Low,cohort_month
SUB01614,CUST03986,quarterly,haircare,564,False,2.28,0.0021,Low,cohort_month
SUB01615,CUST03988,quarterly,skincare,561,False,2.19,0.0021,Low,cohort_month
SUB01616,CUST03991,monthly,skincare,558,False,4.69,0.2357,Low,cohort_month
SUB01617,CUST03992,monthly,supplements,571,False,3.61,0.3884,Medium,cohort_quarter
SUB01618,CUST03993,quarterly,haircare,567,False,2.17,0.0021,Low,cohort_month
SUB01619,CUST03995,quarterly,wellness_bundle,556,False,4.04,0.0202,Low,cohort_month
SUB01620,CUST03996,monthly,skincare,574,False,4.62,0.2391,Low,cohort_month
SUB01621,CUST03997,monthly,supplements,572,False,3.66,0.3521,Medium,cohort_month
SUB01622,CUST03998,monthly,skincare,579,False,4.54,0.2356,Low,cohort_month
SUB01623,CUST03999,monthly,supplements,30,True,0.0,0.3356,Medium,cohort_month
SUB01624,CUST04000,quarterly,haircare,566,False,0.31,0.0332,Low,cohort_month
SUB01625,CUST04001,monthly,wellness_bundle,576,False,7.54,0.386,Medium,cohort_month
SUB01626,CUST04005,monthly,skincare,579,False,4.87,0.2773,Low,cohort_month
SUB01627,CUST04006,quarterly,haircare,577,False,2.01,0.0021,Low,cohort_month
SUB01628,CUST04007,quarterly,supplements,577,False,1.78,0.0021,Low,cohort_month
SUB01629,CUST04009,monthly,supplements,30,True,0.0,0.2423,Low,cohort_quarter
SUB01630,CUST04010,monthly,skincare,562,False,2.75,0.1129,Low,cohort_month
SUB01631,CUST04013,quarterly,wellness_bundle,553,False,3.88,0.0234,Low,cohort_month
SUB01632,CUST04014,quarterly,haircare,573,False,2.28,0.0021,Low,cohort_month
SUB01633,CUST04015,quarterly,wellness_bundle,576,False,4.27,0.0543,Low,cohort_month
SUB01634,CUST04016,monthly,skincare,553,False,5.13,0.2998,Low,cohort_month
SUB01635,CUST04017,monthly,wellness_bundle,580,False,7.68,0.381,Medium,cohort_month
SUB01636,CUST04018,monthly,haircare,573,False,4.02,0.2645,Low,cohort_month
SUB01637,CUST04020,quarterly,skincare,579,False,2.16,0.0021,Low,cohort_month
SUB01638,CUST04021,monthly,skincare,576,False,4.85,0.2784,Low,cohort_month
SUB01639,CUST04023,monthly,supplements,563,False,3.7,0.3695,Medium,cohort_month
SUB01640,CUST04025,monthly,supplements,572,False,2.08,0.0934,Low,cohort_month
SUB01641,CUST04026,monthly,skincare,561,False,4.93,0.2733,Low,cohort_month
SUB01642,CUST04027,monthly,haircare,555,False,2.56,0.0877,Low,cohort_month
SUB01643,CUST04028,quarterly,skincare,555,False,2.27,0.0021,Low,cohort_month
SUB01644,CUST04030,monthly,skincare,581,False,7.13,0.238,Low,cohort_month
SUB01645,CUST04031,quarterly,skincare,556,False,2.39,0.0021,Low,cohort_month
SUB01646,CUST04032,monthly,supplements,577,False,3.34,0.2413,Low,cohort_quarter
SUB01647,CUST04033,monthly,skincare,30,True,0.0,0.2784,Low,cohort_month
SUB01648,CUST04034,monthly,haircare,557,False,4.44,0.2393,Low,cohort_month
SUB01649,CUST04038,monthly,haircare,571,False,4.24,0.2472,Low,cohort_month
SUB01650,CUST04039,monthly,wellness_bundle,30,True,0.0,0.3924,Medium,cohort_month
SUB01651,CUST04041,quarterly,skincare,579,False,2.3,0.0021,Low,cohort_month
SUB01652,CUST04042,quarterly,skincare,579,False,2.28,0.0021,Low,cohort_month
SUB01653,CUST04043,monthly,supplements,577,False,3.51,0.2944,Low,cohort_quarter
SUB01654,CUST04044,monthly,skincare,555,False,4.8,0.2762,Low,cohort_month
SUB01655,CUST04046,monthly,supplements,557,False,2.35,0.089,Low,cohort_month
SUB01656,CUST04047,quarterly,skincare,564,False,2.52,0.0042,Low,cohort_month
SUB01657,CUST04048,monthly,supplements,571,False,3.84,0.2726,Low,cohort_month
SUB01658,CUST04049,monthly,supplements,557,False,3.82,0.3386,Medium,cohort_month
SUB01659,CUST04050,monthly,skincare,573,False,4.3,0.2328,Low,cohort_month
SUB01660,CUST04052,monthly,haircare,577,False,4.26,0.2412,Low,cohort_month
SUB01661,CUST04053,quarterly,haircare,576,False,2.29,0.0021,Low,cohort_month
SUB01662,CUST04056,monthly,skincare,554,False,5.05,0.2784,Low,cohort_month
SUB01663,CUST04058,quarterly,supplements,559,False,1.75,0.0019,Low,cohort_month
SUB01664,CUST04059,quarterly,skincare,572,False,2.36,0.006,Low,cohort_month
SUB01665,CUST04060,monthly,skincare,574,False,4.77,0.2686,Low,cohort_month
SUB01666,CUST04061,monthly,haircare,577,False,4.12,0.317,Low,cohort_month
SUB01667,CUST04063,monthly,supplements,566,False,3.81,0.2896,Low,cohort_month
SUB01668,CUST04065,monthly,supplements,578,False,3.79,0.2762,Low,cohort_month
SUB01669,CUST04067,quarterly,supplements,556,False,1.86,0.0021,Low,cohort_month
SUB01670,CUST04068,quarterly,skincare,556,False,2.45,0.006,Low,cohort_month
SUB01671,CUST04070,monthly,supplements,561,False,3.81,0.3328,Medium,cohort_month
SUB01672,CUST04071,monthly,skincare,573,False,5.09,0.3558,Medium,cohort_month
SUB01673,CUST04072,quarterly,wellness_bundle,580,False,4.25,0.0543,Low,cohort_month
SUB01674,CUST04073,monthly,supplements,579,False,3.72,0.2918,Low,cohort_month
SUB01675,CUST04075,quarterly,supplements,571,False,1.89,0.0016,Low,cohort_month
SUB01676,CUST04076,quarterly,haircare,554,False,2.25,0.0021,Low,cohort_month
SUB01677,CUST04078,monthly,wellness_bundle,561,False,7.37,0.3778,Medium,cohort_month
SUB01678,CUST04080,monthly,supplements,556,False,3.71,0.3877,Medium,cohort_quarter
SUB01679,CUST04082,quarterly,supplements,577,False,1.66,0.0019,Low,cohort_month
SUB01680,CUST04083,monthly,supplements,553,False,3.83,0.3399,Medium,cohort_month
SUB01681,CUST04084,quarterly,skincare,556,False,2.36,0.0021,Low,cohort_month
SUB01682,CUST04085,monthly,skincare,578,False,4.33,0.2365,Low,cohort_month
SUB01683,CUST04086,monthly,supplements,563,False,3.58,0.2591,Low,cohort_quarter
SUB01684,CUST04088,monthly,skincare,578,False,4.37,0.2365,Low,cohort_month
SUB01685,CUST04089,monthly,wellness_bundle,564,False,7.83,0.3882,Medium,cohort_month
SUB01686,CUST04090,monthly,skincare,577,False,2.74,0.114,Low,cohort_month
SUB01687,CUST04091,monthly,haircare,30,True,0.0,0.3194,Low,cohort_month
SUB01688,CUST04092,monthly,skincare,579,False,4.71,0.2686,Low,cohort_month
SUB01689,CUST04093,monthly,haircare,566,False,4.07,0.2645,Low,cohort_month
SUB01690,CUST04094,monthly,haircare,572,False,4.19,0.2721,Low,cohort_month
SUB01691,CUST04095,monthly,supplements,557,False,3.85,0.3385,Medium,cohort_month
SUB01692,CUST04096,monthly,skincare,565,False,4.53,0.2365,Low,cohort_month
SUB01693,CUST04098,monthly,haircare,569,False,4.33,0.2393,Low,cohort_month
SUB01694,CUST04099,monthly,supplements,561,False,3.75,0.344,Medium,cohort_month
SUB01695,CUST04100,monthly,skincare,557,False,5.16,0.3594,Medium,cohort_month
SUB01696,CUST04102,quarterly,skincare,558,False,2.61,0.0084,Low,cohort_quarter
SUB01697,CUST04103,monthly,supplements,577,False,3.83,0.2713,Low,cohort_month
SUB01698,CUST04106,monthly,skincare,570,False,2.95,0.1073,Low,cohort_month
SUB01699,CUST04109,quarterly,skincare,553,False,2.46,0.006,Low,cohort_month
SUB01700,CUST04110,monthly,haircare,581,False,5.92,0.2711,Low,cohort_month
SUB01701,CUST04111,monthly,wellness_bundle,563,False,8.06,0.3797,Medium,cohort_month
SUB01702,CUST04114,quarterly,skincare,576,False,2.45,0.0049,Low,cohort_month
SUB01703,CUST04115,quarterly,supplements,558,False,1.71,0.0019,Low,cohort_month
SUB01704,CUST04117,monthly,skincare,554,False,4.85,0.2714,Low,cohort_month
SUB01705,CUST04121,monthly,skincare,580,False,4.61,0.2722,Low,cohort_month
SUB01706,CUST04123,monthly,haircare,577,False,2.62,0.0941,Low,cohort_month
SUB01707,CUST04124,monthly,skincare,567,False,4.52,0.2353,Low,cohort_month
SUB01708,CUST04127,monthly,supplements,560,False,4.04,0.2723,Low,cohort_month
SUB01709,CUST04135,quarterly,haircare,537,False,2.44,0.0021,Low,cohort_month
SUB01710,CUST04138,monthly,supplements,539,False,1.99,0.0151,Low,cohort_month
SUB01711,CUST04142,monthly,haircare,536,False,0.36,0.0287,Low,cohort_month
SUB01712,CUST04144,quarterly,skincare,525,False,2.78,0.0056,Low,cohort_month
SUB01713,CUST04146,quarterly,skincare,525,False,2.74,0.0056,Low,cohort_month
SUB01714,CUST04148,monthly,wellness_bundle,523,False,4.46,0.0628,Low,cohort_month
SUB01715,CUST04150,monthly,haircare,543,False,2.08,0.0082,Low,cohort_month
SUB01716,CUST04159,monthly,wellness_bundle,534,False,0.67,0.0283,Low,cohort_month
SUB01717,CUST04160,monthly,wellness_bundle,540,False,4.56,0.0715,Low,cohort_month
SUB01718,CUST04164,monthly,supplements,543,False,2.03,0.0079,Low,cohort_month
SUB01719,CUST04174,quarterly,haircare,529,False,2.22,0.0021,Low,cohort_month
SUB01720,CUST04175,monthly,supplements,543,False,1.76,0.0132,Low,cohort_month
SUB01721,CUST04180,quarterly,haircare,529,False,2.09,0.0021,Low,cohort_month
SUB01722,CUST04188,monthly,haircare,549,False,2.22,0.004,Low,cohort_month
SUB01723,CUST04192,monthly,haircare,546,False,2.26,0.004,Low,cohort_month
SUB01724,CUST04193,monthly,supplements,539,False,1.84,0.0142,Low,cohort_month
SUB01725,CUST04202,quarterly,supplements,545,False,1.91,0.0021,Low,cohort_month
SUB01726,CUST04209,monthly,skincare,534,False,2.51,0.005,Low,cohort_month
SUB01727,CUST04212,monthly,supplements,530,False,2.17,0.0071,Low,cohort_month
SUB01728,CUST04220,monthly,haircare,528,False,2.3,0.004,Low,cohort_month
SUB01729,CUST04224,quarterly,haircare,529,False,2.49,0.0021,Low,cohort_month
SUB01730,CUST04230,monthly,haircare,527,False,2.47,0.0057,Low,cohort_month
SUB01731,CUST04242,quarterly,skincare,550,False,2.35,0.0021,Low,cohort_month
SUB01732,CUST04261,quarterly,wellness_bundle,538,False,4.37,0.0413,Low,cohort_month
SUB01733,CUST04263,quarterly,haircare,526,False,2.32,0.0021,Low,cohort_month
SUB01734,CUST04267,monthly,skincare,533,False,2.6,0.005,Low,cohort_month
SUB01735,CUST04268,monthly,supplements,525,False,2.04,0.0151,Low,cohort_month
SUB01736,CUST04269,monthly,haircare,541,False,2.41,0.0057,Low,cohort_month
SUB01737,CUST04271,monthly,skincare,548,False,2.54,0.005,Low,cohort_month
SUB01738,CUST04272,monthly,haircare,530,False,2.1,0.0082,Low,cohort_month
SUB01739,CUST04284,monthly,haircare,531,False,2.36,0.0057,Low,cohort_month
SUB01740,CUST04286,monthly,wellness_bundle,540,False,3.89,0.0689,Low,cohort_month
SUB01741,CUST04291,quarterly,supplements,539,False,1.97,0.0014,Low,cohort_month
SUB01742,CUST04294,monthly,haircare,537,False,2.4,0.0057,Low,cohort_month
SUB01743,CUST04298,monthly,skincare,524,False,2.38,0.0053,Low,cohort_month
SUB01744,CUST04300,monthly,skincare,523,False,2.48,0.0053,Low,cohort_month
SUB01745,CUST04301,monthly,supplements,549,False,2.07,0.0064,Low,cohort_month
SUB01746,CUST04303,quarterly,skincare,530,False,2.74,0.0056,Low,cohort_month
SUB01747,CUST04306,monthly,haircare,533,False,2.13,0.0082,Low,cohort_month
SUB01748,CUST04307,monthly,supplements,536,False,1.86,0.0142,Low,cohort_month
SUB01749,CUST04308,monthly,haircare,544,False,2.09,0.0079,Low,cohort_month
SUB01750,CUST04311,monthly,haircare,539,False,2.17,0.0078,Low,cohort_month
SUB01751,CUST04315,quarterly,supplements,523,False,1.82,0.0019,Low,cohort_month
SUB01752,CUST04318,monthly,haircare,526,False,2.22,0.0078,Low,cohort_month
SUB01753,CUST04319,monthly,skincare,547,False,2.29,0.0053,Low,cohort_month
SUB01754,CUST04320,monthly,haircare,548,False,2.34,0.0057,Low,cohort_month
SUB01755,CUST04322,quarterly,supplements,524,False,1.86,0.0019,Low,cohort_month
SUB01756,CUST04325,monthly,supplements,547,False,1.99,0.0091,Low,cohort_month
SUB01757,CUST04326,monthly,haircare,544,False,2.11,0.0078,Low,cohort_month
SUB01758,CUST04327,monthly,skincare,539,False,2.58,0.005,Low,cohort_month
SUB01759,CUST04332,monthly,wellness_bundle,532,False,4.61,0.0715,Low,cohort_month
SUB01760,CUST04334,monthly,supplements,539,False,1.89,0.0173,Low,cohort_month
SUB01761,CUST04335,quarterly,haircare,526,False,2.32,0.0021,Low,cohort_month
SUB01762,CUST04336,monthly,skincare,526,False,2.63,0.005,Low,cohort_month
SUB01763,CUST04339,monthly,wellness_bundle,525,False,4.2,0.0647,Low,cohort_month
SUB01764,CUST04340,quarterly,wellness_bundle,523,False,4.0,0.0205,Low,cohort_month
SUB01765,CUST04342,monthly,skincare,535,False,2.3,0.0053,Low,cohort_month
SUB01766,CUST04345,monthly,supplements,534,False,2.13,0.0064,Low,cohort_month
SUB01767,CUST04347,quarterly,skincare,545,False,2.67,0.0056,Low,cohort_month
SUB01768,CUST04351,monthly,haircare,524,False,2.32,0.004,Low,cohort_month
SUB01769,CUST04352,monthly,supplements,545,False,2.0,0.0091,Low,cohort_month
SUB01770,CUST04355,monthly,haircare,537,False,0.33,0.0287,Low,cohort_month
SUB01771,CUST04357,monthly,skincare,540,False,2.65,0.0082,Low,cohort_month
SUB01772,CUST04358,monthly,supplements,541,False,1.91,0.0207,Low,cohort_month
SUB01773,CUST04360,monthly,wellness_bundle,523,False,4.62,0.0708,Low,cohort_month
SUB01774,CUST04361,monthly,skincare,541,False,2.7,0.0089,Low,cohort_month
SUB01775,CUST04366,monthly,skincare,533,False,2.47,0.0053,Low,cohort_month
SUB01776,CUST04368,quarterly,wellness_bundle,550,False,4.02,0.0117,Low,cohort_month
SUB01777,CUST04370,monthly,skincare,538,False,2.57,0.005,Low,cohort_month
SUB01778,CUST04372,quarterly,skincare,544,False,2.67,0.0056,Low,cohort_month
SUB01779,CUST04373,monthly,supplements,546,False,1.87,0.0218,Low,cohort_month
SUB01780,CUST04375,quarterly,haircare,545,False,2.13,0.0021,Low,cohort_month
SUB01781,CUST04376,monthly,haircare,539,False,2.14,0.0078,Low,cohort_month
SUB01782,CUST04377,monthly,skincare,548,False,2.64,0.0089,Low,cohort_month
SUB01783,CUST04378,quarterly,haircare,533,False,2.43,0.0021,Low,cohort_month
SUB01784,CUST04381,monthly,skincare,545,False,2.3,0.0053,Low,cohort_month
SUB01785,CUST04383,quarterly,haircare,534,False,2.15,0.0021,Low,cohort_month
SUB01786,CUST04386,quarterly,supplements,534,False,1.78,0.0019,Low,cohort_month
SUB01787,CUST04391,quarterly,skincare,551,False,2.52,0.0049,Low,cohort_month
SUB01788,CUST04392,monthly,supplements,532,False,2.09,0.0064,Low,cohort_month
SUB01789,CUST04404,quarterly,supplements,538,False,0.27,0.0339,Low,cohort_month
SUB01790,CUST04406,monthly,skincare,525,False,2.8,0.0089,Low,cohort_month
SUB01791,CUST04410,monthly,skincare,550,False,2.45,0.005,Low,cohort_month
SUB01792,CUST04411,monthly,supplements,529,False,1.79,0.0132,Low,cohort_month
SUB01793,CUST04435,monthly,skincare,549,False,2.23,0.0053,Low,cohort_month
SUB01794,CUST04439,monthly,skincare,543,False,2.52,0.005,Low,cohort_month
SUB01795,CUST04441,monthly,wellness_bundle,546,False,4.43,0.0708,Low,cohort_month
SUB01796,CUST04447,quarterly,supplements,539,False,2.06,0.0024,Low,cohort_month
SUB01797,CUST04459,monthly,haircare,538,False,2.08,0.0082,Low,cohort_month
SUB01798,CUST04469,monthly,wellness_bundle,536,False,4.09,0.0647,Low,cohort_month
SUB01799,CUST04471,quarterly,supplements,543,False,2.11,0.0016,Low,cohort_month
SUB01800,CUST04481,monthly,skincare,523,False,2.53,0.0053,Low,cohort_month
SUB01801,CUST04484,monthly,skincare,545,False,2.55,0.005,Low,cohort_month
SUB01802,CUST04485,monthly,skincare,523,False,2.49,0.0053,Low,cohort_month
SUB01803,CUST04487,quarterly,skincare,543,False,2.35,0.0021,Low,cohort_month
SUB01804,CUST04488,quarterly,supplements,549,False,2.0,0.0024,Low,cohort_month
SUB01805,CUST04492,monthly,skincare,537,False,2.73,0.0089,Low,cohort_month
SUB01806,CUST04493,quarterly,skincare,543,False,2.43,0.0021,Low,cohort_month
SUB01807,CUST04495,monthly,haircare,524,False,2.25,0.0078,Low,cohort_month
SUB01808,CUST04496,monthly,supplements,524,False,2.18,0.0071,Low,cohort_month
SUB01809,CUST04497,monthly,skincare,545,False,2.65,0.0082,Low,cohort_month
SUB01810,CUST04498,monthly,wellness_bundle,538,False,4.19,0.0642,Low,cohort_month
SUB01811,CUST04499,quarterly,skincare,530,False,2.39,0.0021,Low,cohort_month
SUB01812,CUST04501,quarterly,wellness_bundle,534,False,0.64,0.0347,Low,cohort_month
SUB01813,CUST04506,monthly,skincare,526,False,2.37,0.0053,Low,cohort_month
SUB01814,CUST04507,quarterly,skincare,540,False,2.72,0.0056,Low,cohort_month
SUB01815,CUST04509,monthly,haircare,549,False,2.22,0.004,Low,cohort_month
SUB01816,CUST04510,monthly,wellness_bundle,532,False,4.21,0.0642,Low,cohort_month
SUB01817,CUST04512,quarterly,skincare,530,False,2.69,0.0056,Low,cohort_month
SUB01818,CUST04513,monthly,supplements,537,False,2.04,0.0091,Low,cohort_month
SUB01819,CUST04514,quarterly,haircare,546,False,2.27,0.0021,Low,cohort_month
SUB01820,CUST04517,monthly,skincare,538,False,2.37,0.0053,Low,cohort_month
SUB01821,CUST04519,monthly,supplements,550,False,2.03,0.0064,Low,cohort_month
SUB01822,CUST04520,monthly,skincare,546,False,2.56,0.005,Low,cohort_month
SUB01823,CUST04522,monthly,skincare,527,False,2.79,0.0089,Low,cohort_month
SUB01824,CUST04523,monthly,skincare,535,False,2.29,0.0053,Low,cohort_month
SUB01825,CUST04524,quarterly,skincare,546,False,2.28,0.0021,Low,cohort_month
SUB01826,CUST04525,quarterly,supplements,548,False,1.84,0.0019,Low,cohort_month
SUB01827,CUST04526,quarterly,skincare,526,False,2.81,0.0056,Low,cohort_month
SUB01828,CUST04528,monthly,haircare,534,False,2.43,0.0057,Low,cohort_month
SUB01829,CUST04529,quarterly,supplements,524,False,2.07,0.0024,Low,cohort_month
SUB01830,CUST04530,monthly,skincare,547,False,2.51,0.005,Low,cohort_month
SUB01831,CUST04532,monthly,supplements,549,False,0.31,0.0273,Low,cohort_month
SUB01832,CUST04534,monthly,skincare,524,False,2.44,0.0053,Low,cohort_month
SUB01833,CUST04536,monthly,haircare,526,False,2.48,0.0057,Low,cohort_month
SUB01834,CUST04537,monthly,supplements,541,False,1.84,0.0142,Low,cohort_month
SUB01835,CUST04538,quarterly,supplements,551,False,2.06,0.0016,Low,cohort_month
SUB01836,CUST04540,quarterly,haircare,540,False,0.34,0.0332,Low,cohort_month
SUB01837,CUST04541,quarterly,skincare,542,False,2.66,0.0056,Low,cohort_month
SUB01838,CUST04542,quarterly,haircare,546,False,0.34,0.0332,Low,cohort_month
SUB01839,CUST04543,monthly,skincare,540,False,2.7,0.0089,Low,cohort_month
SUB01840,CUST04545,monthly,supplements,547,False,2.04,0.0064,Low,cohort_month
SUB01841,CUST04546,quarterly,skincare,549,False,2.34,0.0021,Low,cohort_month
SUB01842,CUST04548,monthly,skincare,532,False,2.77,0.0089,Low,cohort_month
SUB01843,CUST04550,monthly,supplements,541,False,1.82,0.0142,Low,cohort_month
SUB01844,CUST04551,monthly,wellness_bundle,538,False,3.9,0.0741,Low,cohort_month
SUB01845,CUST04552,monthly,skincare,551,False,4.8,0.2025,Low,cohort_month
SUB01846,CUST04553,quarterly,wellness_bundle,525,False,4.29,0.0187,Low,cohort_month
SUB01847,CUST04554,monthly,haircare,546,False,2.24,0.004,Low,cohort_month
SUB01848,CUST04555,quarterly,skincare,535,False,2.46,0.0021,Low,cohort_month
SUB01849,CUST04558,quarterly,wellness_bundle,537,False,4.43,0.0463,Low,cohort_month
SUB01850,CUST04560,quarterly,skincare,524,False,2.6,0.006,Low,cohort_month
SUB01851,CUST04562,monthly,wellness_bundle,530,False,4.07,0.0678,Low,cohort_month
SUB01852,CUST04563,monthly,supplements,531,False,2.01,0.0151,Low,cohort_month
SUB01853,CUST04565,monthly,haircare,525,False,2.33,0.004,Low,cohort_month
SUB01854,CUST04567,quarterly,haircare,551,False,2.11,0.0021,Low,cohort_month
SUB01855,CUST04568,monthly,supplements,535,False,1.92,0.0207,Low,cohort_month
SUB01856,CUST04569,monthly,supplements,524,False,2.02,0.0172,Low,cohort_month
SUB01857,CUST04570,monthly,haircare,530,False,2.22,0.0078,Low,cohort_month
SUB01858,CUST04571,quarterly,supplements,540,False,1.9,0.0021,Low,cohort_month
SUB01859,CUST04576,monthly,haircare,544,False,2.33,0.0057,Low,cohort_month
SUB01860,CUST04577,monthly,haircare,538,False,2.28,0.004,Low,cohort_month
SUB01861,CUST04578,quarterly,haircare,540,False,2.0,0.0021,Low,cohort_month
SUB01862,CUST04581,monthly,skincare,542,False,2.31,0.0053,Low,cohort_month
SUB01863,CUST04584,monthly,skincare,536,False,2.28,0.0053,Low,cohort_month
SUB01864,CUST04586,quarterly,wellness_bundle,551,False,4.01,0.0117,Low,cohort_month
SUB01865,CUST04587,quarterly,supplements,529,False,1.81,0.0019,Low,cohort_month
SUB01866,CUST04590,monthly,haircare,542,False,2.18,0.0078,Low,cohort_month
SUB01867,CUST04591,monthly,wellness_bundle,536,False,4.16,0.0642,Low,cohort_month
SUB01868,CUST04592,quarterly,supplements,534,False,2.14,0.0016,Low,cohort_month
SUB01869,CUST04594,monthly,haircare,536,False,2.03,0.0096,Low,cohort_month
SUB01870,CUST04595,quarterly,supplements,550,False,1.78,0.0019,Low,cohort_month
SUB01871,CUST04597,monthly,wellness_bundle,545,False,4.15,0.0648,Low,cohort_month
SUB01872,CUST04598,monthly,wellness_bundle,546,False,0.57,0.0283,Low,cohort_month
SUB01873,CUST04599,monthly,supplements,530,False,2.03,0.0106,Low,cohort_month
SUB01874,CUST04600,quarterly,skincare,539,False,2.54,0.0037,Low,cohort_month
SUB01875,CUST04601,monthly,haircare,542,False,2.01,0.0096,Low,cohort_month
SUB01876,CUST04602,monthly,skincare,545,False,0.34,0.0253,Low,cohort_month
SUB01877,CUST04603,quarterly,wellness_bundle,546,False,3.74,0.0196,Low,cohort_month
SUB01878,CUST04604,quarterly,haircare,540,False,0.35,0.0332,Low,cohort_month
SUB01879,CUST04605,quarterly,skincare,533,False,2.67,0.0042,Low,cohort_month
SUB01880,CUST04606,monthly,supplements,542,False,2.07,0.0064,Low,cohort_month
SUB01881,CUST04607,quarterly,haircare,530,False,2.22,0.0021,Low,cohort_month
SUB01882,CUST04609,monthly,skincare,530,False,2.72,0.0082,Low,cohort_month
SUB01883,CUST04610,monthly,wellness_bundle,540,False,3.89,0.0689,Low,cohort_month
SUB01884,CUST04611,quarterly,supplements,531,False,1.91,0.0019,Low,cohort_month
SUB01885,CUST04612,quarterly,wellness_bundle,526,False,4.33,0.0462,Low,cohort_month
SUB01886,CUST04614,monthly,supplements,537,False,1.83,0.0132,Low,cohort_month
SUB01887,CUST04615,monthly,skincare,528,False,2.63,0.005,Low,cohort_month
SUB01888,CUST04617,monthly,skincare,536,False,2.55,0.005,Low,cohort_month
SUB01889,CUST04618,monthly,haircare,525,False,2.28,0.0045,Low,cohort_month
SUB01890,CUST04620,monthly,skincare,533,False,2.33,0.0053,Low,cohort_month
SUB01891,CUST04621,monthly,skincare,543,False,2.42,0.0053,Low,cohort_month
SUB01892,CUST04622,quarterly,haircare,523,False,2.36,0.0021,Low,cohort_month
SUB01893,CUST04623,monthly,supplements,547,False,1.79,0.0132,Low,cohort_month
SUB01894,CUST04624,monthly,skincare,540,False,2.56,0.005,Low,cohort_month
SUB01895,CUST04625,quarterly,skincare,540,False,2.57,0.0049,Low,cohort_month
SUB01896,CUST04626,monthly,wellness_bundle,526,False,4.64,0.0715,Low,cohort_month
SUB01897,CUST04629,monthly,skincare,542,False,2.62,0.005,Low,cohort_month
SUB01898,CUST04631,monthly,skincare,534,False,2.61,0.005,Low,cohort_month
SUB01899,CUST04633,monthly,haircare,524,False,2.28,0.0053,Low,cohort_month
SUB01900,CUST04634,monthly,haircare,539,False,2.1,0.0082,Low,cohort_month
SUB01901,CUST04637,quarterly,skincare,540,False,2.46,0.0021,Low,cohort_month
SUB01902,CUST04639,quarterly,haircare,527,False,2.16,0.0021,Low,cohort_month
SUB01903,CUST04640,monthly,supplements,523,False,1.9,0.0142,Low,cohort_month
SUB01904,CUST04641,quarterly,haircare,530,False,2.34,0.0021,Low,cohort_month
SUB01905,CUST04642,monthly,wellness_bundle,525,False,4.41,0.0628,Low,cohort_month
SUB01906,CUST04643,quarterly,skincare,530,False,2.45,0.0021,Low,cohort_month
SUB01907,CUST04645,monthly,haircare,535,False,2.32,0.0057,Low,cohort_month
